Time,Linear
0,-0.01932
2.26767E-05,0.01382
4.53533E-05,0.04813
6.803E-05,0.0834
9.07067E-05,0.11832
0.000113383,0.15045
0.00013606,0.17795
0.000158737,0.20044
0.000181413,0.21884
0.00020409,0.23367
0.000226767,0.24393
0.000249443,0.24738
0.00027212,0.24258
0.000294797,0.23032
0.000317473,0.2139
0.00034015,0.19699
0.000362827,0.18155
0.000385503,0.16748
0.00040818,0.15317
0.000430857,0.13815
0.000453533,0.12354
0.00047621,0.11191
0.000498887,0.10437
0.000521563,0.10138
0.00054424,0.10126
0.000566917,0.10419
0.000589593,0.11063
0.00061227,0.1243
0.000634947,0.1463
0.000657623,0.17975
0.0006803,0.22269
0.000702977,0.27798
0.000725653,0.34348
0.00074833,0.42386
0.000771007,0.51334
0.000793683,0.61517
0.00081636,0.70737
0.000839037,0.75613
0.000861713,0.81561
0.00088439,0.87485
0.000907067,0.9129
0.000929743,0.93533
0.00095242,0.95068
0.000975097,0.96588
0.000997773,0.97888
0.00102045,0.9873
0.001043127,0.98856
0.001065803,0.98599
0.00108848,0.98251
0.001111157,0.98132
0.001133833,0.98117
0.00115651,0.98108
0.001179187,0.97696
0.001201863,0.96667
0.00122454,0.957
0.001247217,0.948
0.001269893,0.93719
0.00129257,0.92505
0.001315247,0.91159
0.001337923,0.89783
0.0013606,0.88388
0.001383277,0.8699
0.001405953,0.85544
0.00142863,0.8407
0.001451307,0.82587
0.001473983,0.81152
0.00149666,0.79758
0.001519337,0.78384
0.001542013,0.76971
0.00156469,0.7554
0.001587367,0.74097
0.001610043,0.72717
0.00163272,0.71378
0.001655397,0.70108
0.001678073,0.68799
0.00170075,0.67468
0.001723427,0.66013
0.001746103,0.64587
0.00176878,0.63193
0.001791457,0.62119
0.001814133,0.61218
0.00183681,0.60367
0.001859487,0.58633
0.001882163,0.5513
0.00190484,0.48499
0.001927517,0.38184
0.001950193,0.23999
0.00197287,0.06793
0.001995547,-0.1207
0.002018223,-0.31317
0.0020409,-0.42801
0.002063577,-0.54843
0.002086253,-0.67987
0.00210893,-0.76456
0.002131607,-0.81766
0.002154283,-0.85452
0.00217696,-0.89362
0.002199637,-0.92749
0.002222313,-0.95096
0.00224499,-0.95743
0.002267667,-0.9549
0.002290343,-0.95093
0.00231302,-0.95221
0.002335697,-0.95721
0.002358373,-0.96072
0.00238105,-0.96088
0.002403727,-0.95581
0.002426403,-0.95248
0.00244908,-0.93066
0.002471757,-0.89536
0.002494433,-0.86517
0.00251711,-0.82831
0.002539787,-0.77927
0.002562463,-0.70822
0.00258514,-0.61859
0.002607817,-0.51944
0.002630493,-0.42694
0.00265317,-0.35297
0.002675847,-0.30362
0.002698523,-0.27585
0.0027212,-0.26129
0.002743877,-0.24872
0.002766553,-0.22827
0.00278923,-0.19293
0.002811907,-0.14041
0.002834583,-0.07376
0.00285726,-0.00079
0.002879937,0.06863
0.002902613,0.1264
0.00292529,0.1694
0.002947967,0.20001
0.002970643,0.22308
0.00299332,0.24158
0.003015997,0.25366
0.003038673,0.25351
0.00306135,0.23495
0.003084027,0.19537
0.003106703,0.1369
0.00312938,0.06482
0.003152057,-0.01505
0.003174733,-0.09802
0.00319741,-0.18011
0.003220087,-0.25702
0.003242763,-0.32468
0.00326544,-0.38138
0.003288117,-0.42932
0.003310793,-0.47406
0.00333347,-0.52124
0.003356147,-0.57263
0.003378823,-0.62482
0.0034015,-0.67145
0.003424177,-0.70767
0.003446853,-0.73285
0.00346953,-0.75021
0.003492207,-0.76337
0.003514883,-0.77344
0.00353756,-0.77887
0.003560237,-0.77792
0.003582913,-0.77106
0.00360559,-0.76144
0.003628267,-0.75217
0.003650943,-0.74448
0.00367362,-0.73642
0.003696297,-0.7254
0.003718973,-0.71039
0.00374165,-0.69257
0.003764327,-0.67386
0.003787003,-0.65469
0.00380968,-0.63376
0.003832357,-0.60956
0.003855033,-0.58377
0.00387771,-0.5596
0.003900387,-0.54004
0.003923063,-0.52499
0.00394574,-0.50992
0.003968417,-0.48883
0.003991093,-0.45822
0.00401377,-0.4201
0.004036447,-0.38043
0.004059123,-0.34525
0.0040818,-0.31659
0.004104477,-0.29239
0.004127153,-0.26898
0.00414983,-0.24426
0.004172507,-0.21887
0.004195183,-0.19434
0.00421786,-0.17078
0.004240537,-0.14633
0.004263213,-0.1188
0.00428589,-0.08759
0.004308567,-0.05463
0.004331243,-0.0224
0.00435392,0.00793
0.004376597,0.03766
0.004399273,0.06851
0.00442195,0.10062
0.004444627,0.13174
0.004467303,0.15851
0.00448998,0.1792
0.004512657,0.19461
0.004535333,0.20685
0.00455801,0.21704
0.004580687,0.22391
0.004603363,0.22498
0.00462604,0.21912
0.004648717,0.20819
0.004671393,0.19589
0.00469407,0.18521
0.004716747,0.17645
0.004739423,0.1676
0.0047621,0.15652
0.004784777,0.14346
0.004807453,0.13086
0.00483013,0.12164
0.004852807,0.11658
0.004875483,0.11469
0.00489816,0.11444
0.004920837,0.11591
0.004943513,0.12155
0.00496619,0.13428
0.004988867,0.15594
0.005011543,0.1861
0.00503422,0.2247
0.005056897,0.27179
0.005079573,0.33109
0.00510225,0.40378
0.005124927,0.49185
0.005147603,0.58887
0.00517028,0.68796
0.005192957,0.7442
0.005215633,0.79108
0.00523831,0.85925
0.005260987,0.90442
0.005283663,0.93121
0.00530634,0.94531
0.005329017,0.9592
0.005351693,0.9729
0.00537437,0.98422
0.005397047,0.98846
0.005419723,0.98694
0.0054424,0.98254
0.005465077,0.9801
0.005487753,0.97925
0.00551043,0.98038
0.005533107,0.97525
0.005555783,0.96536
0.00557846,0.95618
0.005601137,0.94473
0.005623813,0.93292
0.00564649,0.92041
0.005669167,0.90802
0.005691843,0.89474
0.00571452,0.88071
0.005737197,0.86554
0.005759873,0.85025
0.00578255,0.83551
0.005805227,0.82169
0.005827903,0.80826
0.00585058,0.79434
0.005873257,0.77963
0.005895933,0.76456
0.00591861,0.75021
0.005941287,0.73691
0.005963963,0.72437
0.00598664,0.71121
0.006009317,0.69733
0.006031993,0.6828
0.00605467,0.66913
0.006077347,0.65604
0.006100023,0.64392
0.0061227,0.63113
0.006145377,0.61874
0.006168053,0.60666
0.00619073,0.59537
0.006213407,0.57941
0.006236083,0.55014
0.00625876,0.49457
0.006281437,0.40259
0.006304113,0.27115
0.00632679,0.10461
0.006349467,-0.08197
0.006372143,-0.27869
0.00639482,-0.4021
0.006417497,-0.51868
0.006440173,-0.6597
0.00646285,-0.75333
0.006485527,-0.80795
0.006508203,-0.84399
0.00653088,-0.88324
0.006553557,-0.92136
0.006576233,-0.94946
0.00659891,-0.9592
0.006621587,-0.95605
0.006644263,-0.95065
0.00666694,-0.95038
0.006689617,-0.95609
0.006712293,-0.95853
0.00673497,-0.96124
0.006757647,-0.9584
0.006780323,-0.95068
0.006803,-0.92676
0.006825677,-0.89218
0.006848353,-0.86716
0.00687103,-0.83884
0.006893707,-0.79776
0.006916383,-0.73059
0.00693906,-0.63971
0.006961737,-0.53577
0.006984413,-0.43716
0.00700709,-0.35745
0.007029767,-0.30249
0.007052443,-0.26855
0.00707512,-0.24731
0.007097797,-0.22931
0.007120473,-0.20654
0.00714315,-0.17307
0.007165827,-0.12537
0.007188503,-0.06427
0.00721118,0.00482
0.007233857,0.07254
0.007256533,0.13004
0.00727921,0.1731
0.007301887,0.20389
0.007324563,0.22763
0.00734724,0.24786
0.007369917,0.26233
0.007392593,0.26398
0.00741527,0.24554
0.007437947,0.20441
0.007460623,0.14383
0.0074833,0.07059
0.007505977,-0.00882
0.007528653,-0.09055
0.00755133,-0.17166
0.007574007,-0.24915
0.007596683,-0.31894
0.00761936,-0.37894
0.007642037,-0.43085
0.007664713,-0.48004
0.00768739,-0.53186
0.007710067,-0.58722
0.007732743,-0.64157
0.00775542,-0.68793
0.007778097,-0.72186
0.007800773,-0.74426
0.00782345,-0.75989
0.007846127,-0.77292
0.007868803,-0.78369
0.00789148,-0.78918
0.007914157,-0.7869
0.007936833,-0.77795
0.00795951,-0.76666
0.007982187,-0.75723
0.008004863,-0.75034
0.00802754,-0.74295
0.008050217,-0.73132
0.008072893,-0.7146
0.00809557,-0.69516
0.008118247,-0.67603
0.008140923,-0.65756
0.0081636,-0.63699
0.008186277,-0.6113
0.008208953,-0.58099
0.00823163,-0.55054
0.008254307,-0.52521
0.008276983,-0.50632
0.00829966,-0.48959
0.008322337,-0.46796
0.008345013,-0.4368
0.00836769,-0.39786
0.008390367,-0.3577
0.008413043,-0.32321
0.00843572,-0.29675
0.008458397,-0.27567
0.008481073,-0.25519
0.00850375,-0.23285
0.008526427,-0.20917
0.008549103,-0.18646
0.00857178,-0.16571
0.008594457,-0.14523
0.008617133,-0.12265
0.00863981,-0.09705
0.008662487,-0.0697
0.008685163,-0.04263
0.00870784,-0.01627
0.008730517,0.01096
0.008753193,0.04111
0.00877587,0.07388
0.008798547,0.10626
0.008821223,0.13434
0.0088439,0.15604
0.008866577,0.17242
0.008889253,0.18588
0.00891193,0.19788
0.008934607,0.20688
0.008957283,0.21036
0.00897996,0.20706
0.009002637,0.19888
0.009025313,0.18954
0.00904799,0.18198
0.009070667,0.17599
0.009093343,0.16919
0.00911602,0.15964
0.009138697,0.14813
0.009161373,0.1384
0.00918405,0.13315
0.009206727,0.13333
0.009229403,0.13617
0.00925208,0.1391
0.009274757,0.13992
0.009297433,0.14209
0.00932011,0.14758
0.009342787,0.16214
0.009365463,0.18362
0.00938814,0.21646
0.009410817,0.25623
0.009433493,0.31198
0.00945617,0.37793
0.009478847,0.46487
0.009501523,0.55521
0.0095242,0.66168
0.009546877,0.73407
0.009569553,0.76666
0.00959223,0.84131
0.009614907,0.89319
0.009637583,0.92584
0.00966026,0.94101
0.009682937,0.95428
0.009705613,0.96805
0.00972829,0.98096
0.009750967,0.9877
0.009773643,0.98746
0.00979632,0.98322
0.009818997,0.97971
0.009841673,0.97836
0.00986435,0.97961
0.009887027,0.97504
0.009909703,0.96567
0.00993238,0.95694
0.009955057,0.94461
0.009977733,0.93253
0.01000041,0.91989
0.010023087,0.90796
0.010045763,0.89487
0.01006844,0.88074
0.010091117,0.86542
0.010113793,0.85013
0.01013647,0.83542
0.010159147,0.82178
0.010181823,0.80829
0.0102045,0.79428
0.010227177,0.77951
0.010249853,0.76465
0.01027253,0.75052
0.010295207,0.7373
0.010317883,0.72449
0.01034056,0.71118
0.010363237,0.69711
0.010385913,0.68304
0.01040859,0.66959
0.010431267,0.65701
0.010453943,0.64432
0.01047662,0.63129
0.010499297,0.61786
0.010521973,0.60623
0.01054465,0.59552
0.010567327,0.58307
0.010590003,0.55798
0.01061268,0.51028
0.010635357,0.42621
0.010658033,0.30423
0.01068071,0.14346
0.010703387,-0.0397
0.010726063,-0.23862
0.01074874,-0.38458
0.010771417,-0.48871
0.010794093,-0.63242
0.01081677,-0.73843
0.010839447,-0.7984
0.010862123,-0.83725
0.0108848,-0.875
0.010907477,-0.91495
0.010930153,-0.9454
0.01095283,-0.95914
0.010975507,-0.95743
0.010998183,-0.95184
0.01102086,-0.95029
0.011043537,-0.95517
0.011066213,-0.96088
0.01108889,-0.96259
0.011111567,-0.9595
0.011134243,-0.95074
0.01115692,-0.92557
0.011179597,-0.90182
0.011202273,-0.8862
0.01122495,-0.86279
0.011247627,-0.81732
0.011270303,-0.74091
0.01129298,-0.63995
0.011315657,-0.53033
0.011338333,-0.43112
0.01136101,-0.35382
0.011383687,-0.30057
0.011406363,-0.26511
0.01142904,-0.23926
0.011451717,-0.21585
0.011474393,-0.18997
0.01149707,-0.15741
0.011519747,-0.11426
0.011542423,-0.05899
0.0115651,0.00562
0.011587777,0.0723
0.011610453,0.13248
0.01163313,0.18085
0.011655807,0.21744
0.011678483,0.24548
0.01170116,0.26709
0.011723837,0.27969
0.011746513,0.27682
0.01176919,0.25284
0.011791867,0.20639
0.011814543,0.14203
0.01183722,0.06689
0.011859897,-0.01297
0.011882573,-0.09439
0.01190525,-0.17542
0.011927927,-0.25314
0.011950603,-0.32373
0.01197328,-0.38492
0.011995957,-0.43835
0.012018633,-0.48935
0.01204131,-0.54288
0.012063987,-0.59933
0.012086663,-0.65356
0.01210934,-0.69833
0.012132017,-0.72989
0.012154693,-0.75009
0.01217737,-0.76477
0.012200047,-0.7782
0.012222723,-0.78989
0.0122454,-0.79575
0.012268077,-0.79254
0.012290753,-0.78168
0.01231343,-0.76865
0.012336107,-0.7587
0.012358783,-0.75272
0.01238146,-0.74686
0.012404137,-0.73636
0.012426813,-0.71979
0.01244949,-0.70007
0.012472167,-0.68121
0.012494843,-0.66415
0.01251752,-0.64578
0.012540197,-0.6218
0.012562873,-0.59125
0.01258555,-0.55804
0.012608227,-0.52768
0.012630903,-0.5025
0.01265358,-0.47928
0.012676257,-0.45163
0.012698933,-0.41583
0.01272161,-0.37418
0.012744287,-0.33374
0.012766963,-0.30096
0.01278964,-0.27716
0.012812317,-0.25806
0.012834993,-0.23804
0.01285767,-0.21463
0.012880347,-0.19025
0.012903023,-0.16858
0.0129257,-0.15088
0.012948377,-0.13446
0.012971053,-0.11508
0.01299373,-0.09109
0.013016407,-0.06467
0.013039083,-0.03995
0.01306176,-0.01877
0.013084437,0.00085
0.013107113,0.02298
0.01312979,0.04968
0.013152467,0.0788
0.013175143,0.10535
0.01319782,0.12555
0.013220497,0.1398
0.013243173,0.15155
0.01326585,0.16409
0.013288527,0.17685
0.013311203,0.18637
0.01333388,0.189
0.013356557,0.18451
0.013379233,0.17648
0.01340191,0.16922
0.013424587,0.16434
0.013447263,0.16006
0.01346994,0.15332
0.013492617,0.14352
0.013515293,0.13348
0.01353797,0.1272
0.013560647,0.12711
0.013583323,0.1311
0.013606,0.13641
0.013628677,0.13977
0.013651353,0.14398
0.01367403,0.15167
0.013696707,0.16873
0.013719383,0.19373
0.01374206,0.2287
0.013764737,0.26883
0.013787413,0.32047
0.01381009,0.38129
0.013832767,0.46106
0.013855443,0.54837
0.01387812,0.65088
0.013900797,0.7327
0.013923473,0.76431
0.01394615,0.82458
0.013968827,0.88272
0.013991503,0.92157
0.01401418,0.94122
0.014036857,0.95258
0.014059533,0.96371
0.01408221,0.97531
0.014104887,0.98428
0.014127563,0.98679
0.01415024,0.98444
0.014172917,0.98004
0.014195593,0.97766
0.01421827,0.97705
0.014240947,0.97571
0.014263623,0.96613
0.0142863,0.95462
0.014308977,0.94415
0.014331653,0.93335
0.01435433,0.92172
0.014377007,0.90823
0.014399683,0.8938
0.01442236,0.87943
0.014445037,0.86575
0.014467713,0.85202
0.01449039,0.8374
0.014513067,0.82205
0.014535743,0.80704
0.01455842,0.79288
0.014581097,0.77969
0.014603773,0.76654
0.01462645,0.75244
0.014649127,0.73761
0.014671803,0.72284
0.01469448,0.70953
0.014717157,0.6972
0.014739833,0.68542
0.01476251,0.67188
0.014785187,0.65759
0.014807863,0.64209
0.01483054,0.62939
0.014853217,0.61786
0.014875893,0.61011
0.01489857,0.59912
0.014921247,0.58401
0.014943923,0.55289
0.0149666,0.50339
0.014989277,0.42145
0.015011953,0.30844
0.01503463,0.15674
0.015057307,-0.01938
0.015079983,-0.21524
0.01510266,-0.3916
0.015125337,-0.47009
0.015148013,-0.60635
0.01517069,-0.72812
0.015193367,-0.79623
0.015216043,-0.83911
0.01523872,-0.87021
0.015261397,-0.90768
0.015284073,-0.93777
0.01530675,-0.95752
0.015329427,-0.95941
0.015352103,-0.95523
0.01537478,-0.95108
0.015397457,-0.95352
0.015420133,-0.95883
0.01544281,-0.96133
0.015465487,-0.96143
0.015488163,-0.94928
0.01551084,-0.92264
0.015533517,-0.91006
0.015556193,-0.89969
0.01557887,-0.87585
0.015601547,-0.82462
0.015624223,-0.74451
0.0156469,-0.64328
0.015669577,-0.53531
0.015692253,-0.43466
0.01571493,-0.35205
0.015737607,-0.29221
0.015760283,-0.25336
0.01578296,-0.22812
0.015805637,-0.20563
0.015828313,-0.17569
0.01585099,-0.13235
0.015873667,-0.0762
0.015896343,-0.01349
0.01591902,0.04733
0.015941697,0.09979
0.015964373,0.14145
0.01598705,0.17413
0.016009727,0.20129
0.016032403,0.2247
0.01605508,0.24307
0.016077757,0.25201
0.016100433,0.24649
0.01612311,0.2233
0.016145787,0.18234
0.016168463,0.12662
0.01619114,0.06061
0.016213817,-0.01111
0.016236493,-0.08475
0.01625917,-0.15744
0.016281847,-0.22754
0.016304523,-0.29459
0.0163272,-0.35962
0.016349877,-0.42453
0.016372553,-0.49081
0.01639523,-0.55771
0.016417907,-0.62192
0.016440583,-0.67847
0.01646326,-0.72314
0.016485937,-0.75467
0.016508613,-0.77502
0.01653129,-0.78787
0.016553967,-0.79636
0.016576643,-0.80142
0.01659932,-0.80212
0.016621997,-0.79758
0.016644673,-0.7883
0.01666735,-0.7764
0.016690027,-0.76443
0.016712703,-0.75388
0.01673538,-0.74423
0.016758057,-0.73389
0.016780733,-0.72095
0.01680341,-0.70441
0.016826087,-0.68414
0.016848763,-0.66019
0.01687144,-0.63321
0.016894117,-0.60416
0.016916793,-0.57468
0.01693947,-0.54657
0.016962147,-0.52051
0.016984823,-0.49533
0.0170075,-0.46832
0.017030177,-0.43692
0.017052853,-0.40057
0.01707553,-0.36163
0.017098207,-0.32431
0.017120883,-0.29236
0.01714356,-0.26691
0.017166237,-0.24622
0.017188913,-0.22849
0.01721159,-0.21127
0.017234267,-0.19394
0.017256943,-0.17703
0.01727962,-0.16092
0.017302297,-0.14474
0.017324973,-0.12711
0.01734765,-0.10684
0.017370327,-0.08395
0.017393003,-0.05927
0.01741568,-0.03363
0.017438357,-0.00717
0.017461033,0.02042
0.01748371,0.0488
0.017506387,0.07663
0.017529063,0.10193
0.01755174,0.12329
0.017574417,0.14081
0.017597093,0.15567
0.01761977,0.16898
0.017642447,0.18039
0.017665123,0.1882
0.0176878,0.19064
0.017710477,0.18753
0.017733153,0.18063
0.01775583,0.17282
0.017778507,0.16611
0.017801183,0.16077
0.01782386,0.15555
0.017846537,0.14935
0.017869213,0.14264
0.01789189,0.13724
0.017914567,0.13519
0.017937243,0.13718
0.01795992,0.14209
0.017982597,0.14859
0.018005273,0.15588
0.01802795,0.16553
0.018050627,0.1796
0.018073303,0.2012
0.01809598,0.23065
0.018118657,0.26981
0.018141333,0.31738
0.01816401,0.37701
0.018186687,0.44669
0.018209363,0.52994
0.01823204,0.61847
0.018254717,0.71103
0.018277393,0.76416
0.01830007,0.80328
0.018322747,0.86725
0.018345423,0.91028
0.0183681,0.93637
0.018390777,0.94855
0.018413453,0.95969
0.01843613,0.97104
0.018458807,0.98123
0.018481483,0.9859
0.01850416,0.98477
0.018526837,0.98087
0.018549513,0.97733
0.01857219,0.97629
0.018594867,0.9722
0.018617543,0.96426
0.01864022,0.95392
0.018662897,0.94144
0.018685573,0.92944
0.01870825,0.91754
0.018730927,0.90472
0.018753603,0.89032
0.01877628,0.87531
0.018798957,0.86096
0.018821633,0.84735
0.01884431,0.83362
0.018866987,0.81882
0.018889663,0.80322
0.01891234,0.78833
0.018935017,0.77502
0.018957693,0.76279
0.01898037,0.74988
0.019003047,0.73526
0.019025723,0.71957
0.0190484,0.7049
0.019071077,0.6925
0.019093753,0.68195
0.01911643,0.6705
0.019139107,0.6564
0.019161783,0.63974
0.01918446,0.62408
0.019207137,0.61227
0.019229813,0.60532
0.01925249,0.59894
0.019275167,0.58627
0.019297843,0.55893
0.01932052,0.51025
0.019343197,0.43542
0.019365873,0.33075
0.01938855,0.19611
0.019411227,0.0325
0.019433903,-0.1488
0.01945658,-0.3389
0.019479257,-0.45831
0.019501933,-0.55563
0.01952461,-0.68164
0.019547287,-0.77307
0.019569963,-0.8299
0.01959264,-0.86465
0.019615317,-0.89621
0.019637993,-0.92511
0.01966067,-0.94843
0.019683347,-0.95847
0.019706023,-0.95944
0.0197287,-0.95511
0.019751377,-0.95493
0.019774053,-0.95612
0.01979673,-0.96179
0.019819407,-0.95541
0.019842083,-0.92862
0.01986476,-0.91727
0.019887437,-0.91821
0.019910113,-0.9212
0.01993279,-0.90759
0.019955467,-0.86475
0.019978143,-0.78992
0.02000082,-0.6922
0.020023497,-0.58585
0.020046173,-0.48428
0.02006885,-0.39688
0.020091527,-0.3277
0.020114203,-0.27725
0.02013688,-0.24142
0.020159557,-0.21286
0.020182233,-0.18173
0.02020491,-0.13986
0.020227587,-0.08414
0.020250263,-0.01865
0.02027294,0.04834
0.020295617,0.10858
0.020318293,0.15833
0.02034097,0.19876
0.020363647,0.23349
0.020386323,0.26385
0.020409,0.28714
0.020431677,0.29749
0.020454353,0.28918
0.02047703,0.25989
0.020499707,0.21136
0.020522383,0.14786
0.02054506,0.07458
0.020567737,-0.00354
0.020590413,-0.08206
0.02061309,-0.15698
0.020635767,-0.22598
0.020658443,-0.28955
0.02068112,-0.35089
0.020703797,-0.4144
0.020726473,-0.48221
0.02074915,-0.55246
0.020771827,-0.61954
0.020794503,-0.67715
0.02081718,-0.72168
0.020839857,-0.75351
0.020862533,-0.77597
0.02088521,-0.79239
0.020907887,-0.80402
0.020930563,-0.81024
0.02095324,-0.81015
0.020975917,-0.80429
0.020998593,-0.79471
0.02102127,-0.78397
0.021043947,-0.77359
0.021066623,-0.76358
0.0210893,-0.75317
0.021111977,-0.74146
0.021134653,-0.72775
0.02115733,-0.71097
0.021180007,-0.68961
0.021202683,-0.66266
0.02122536,-0.63095
0.021248037,-0.59747
0.021270713,-0.56644
0.02129339,-0.54037
0.021316067,-0.51843
0.021338743,-0.49652
0.02136142,-0.46988
0.021384097,-0.43631
0.021406773,-0.39761
0.02142945,-0.35852
0.021452127,-0.3233
0.021474803,-0.29391
0.02149748,-0.26929
0.021520157,-0.24741
0.021542833,-0.22714
0.02156551,-0.20877
0.021588187,-0.19308
0.021610863,-0.17969
0.02163354,-0.16666
0.021656217,-0.15167
0.021678893,-0.13358
0.02170157,-0.11301
0.021724247,-0.09155
0.021746923,-0.07028
0.0217696,-0.04883
0.021792277,-0.02594
0.021814953,-0.00089
0.02183763,0.02548
0.021860307,0.05142
0.021882983,0.07532
0.02190566,0.09708
0.021928337,0.11755
0.021951013,0.13736
0.02197369,0.15561
0.021996367,0.1701
0.022019043,0.17877
0.02204172,0.18121
0.022064397,0.17935
0.022087073,0.17599
0.02210975,0.173
0.022132427,0.17029
0.022155103,0.16602
0.02217778,0.15894
0.022200457,0.1492
0.022223133,0.13898
0.02224581,0.13095
0.022268487,0.12665
0.022291163,0.12598
0.02231384,0.12799
0.022336517,0.13211
0.022359193,0.13879
0.02238187,0.14963
0.022404547,0.16562
0.022427223,0.18765
0.0224499,0.21527
0.022472577,0.25006
0.022495253,0.29324
0.02251793,0.34912
0.022540607,0.41794
0.022563283,0.50183
0.02258596,0.59381
0.022608637,0.68872
0.022631313,0.74014
0.02265399,0.78638
